1145|889||2416.0||1990-01-01|04-Catering||INT||DEP||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-12|3||||||||||||
1146|889||2415.0||1990-01-01|04-Juridische Zaken||INT||DEP||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-12|3||||||||||||
1147|889||||1990-01-01|04-M.I.S.|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-12|3||||||||||||
1148|889||2414.0||1990-01-01|04-Information Technology||INT||DEP||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-12|3||||||||||||
1149|889||2414.0||1990-01-01|04-Bedrijfsbureau||INT||DEP||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-12|3||||||||||||
1150|889||2415.0||1990-01-01|04-Software Ontwikkeling||INT||DEP||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-12|3||||||||||||
1151|889||2415.0||1990-01-01|04-Helpdesk||INT||DEP||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-12|3||||||||||||
1152|889||||1990-01-01|04-Interne Dienst|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-12|3||||||||||||
1153|889|3230.0|2414.0||1990-01-01|290-Project Bureau||INT||DEP||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|2370.0|2000-01-12|9||||||||||||
1154|889||22108.0||1990-01-01|04-Logistiek||INT||DEP||||||||||||||||||||||||||2005-06-07|-1.0|-1.0|2370.0|2000-01-12|4||||||||||||
1155|889||||1990-01-01|04-Onderhoud|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-12|3||||||||||||
1156|889||2415.0||1990-01-01|04-Assemblage||INT||DEP||||||||||||||||||||||||||2003-11-13|2047.0|2411603.0|2370.0|2000-01-12|4||||||||||||
1157|889||2416.0||1990-01-01|04-Kwaliteitszorg||INT||DEP||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-12|3||||||||||||
1158|889||||1990-01-01|04-Verkoop|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-12|3||||||||||||
1159|889||22108.0||1990-01-01|350-Marketing||INT||DEP||||||||||||||||||||||||||2005-06-07|-1.0|-1.0|2370.0|2000-01-12|7||||||||||||
1160|889||||1990-01-01|04-Technische Verkoop|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-12|3||||||||||||
5988|1018||||2002-01-01|Computer Resources||INT||||||||||||||||||||||||||||2005-01-31|2189.0|3061814.0|2189.0|2005-01-27|2||||||||||||
5989|1018||||2002-01-01|Communications Resources||INT||||||||||||||||||||||||||||2005-01-31|2189.0|3061814.0|2189.0|2005-01-27|2||||||||||||
1178|889|3227.0|22108.0||1990-01-01|310-Financiele Zaken||INT||DEP||||||||||||||||||||||||||2005-06-07|-1.0|-1.0|2370.0|2000-01-15|9||||||||||||
1278|202||734.0||1987-01-01|Engineering R+D||INT||DEP||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|1319.0|2000-02-01|9||||||||||||
1198|202||653.0||2000-01-17|TR1 - Process Mfg R Plant 1||INT||||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|2330.0|2000-01-17|6||||||||||||
1238|889||22108.0||1990-01-01|04-Accountancy||INT||DEP||||||||||||||||||||||||||2005-06-07|-1.0|-1.0|2370.0|2000-01-21|5||||||||||||
1239|889||2414.0||1990-01-01|04-Wagenparkbeheer||INT||DEP||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-21|3||||||||||||
1240|889||||1990-01-01|04-Audit|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-21|3||||||||||||
1241|889||||1990-01-01|Vision Industries||INT||||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2370.0|2000-01-21|1||||||||||||
1242|889||||1990-01-01|04-Distributie|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-21|3||||||||||||
1243|889||||1990-01-01|04-Verkoop Overheid|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-21|3||||||||||||
1244|889||||1990-01-01|04-IT|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-21|3||||||||||||
1245|889||||1990-01-01|04-Systeembeheer|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-21|3||||||||||||
1246|889||||1990-01-01|04-Orderverwerking|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-21|3||||||||||||
1247|889||||1990-01-01|04-PC Support|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-21|3||||||||||||
1248|889|3229.0|2416.0||1990-01-01|270-Salarisadministratie||INT||DEP||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|2370.0|2000-01-21|8||||||||||||
1249|889||22108.0||1990-01-01|04-Verkoopondersteuning||INT||DEP||||||||||||||||||||||||||2005-06-07|-1.0|-1.0|2370.0|2000-01-21|4||||||||||||
1250|889||||1990-01-01|04-Software Ondersteuning|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-21|3||||||||||||
1251|889||2415.0||1990-01-01|04-Sales||INT||DEP||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-01-21|3||||||||||||
1252|889|3228.0|2416.0||1990-01-01|280-Opleiding & Training||INT||DEP||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|2370.0|2000-01-21|8||||||||||||
1258|626|517.0|453.0||1999-10-04|M.O.D. Systems Sales||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2210.0|2000-01-25|1||||||||||||
1259|626|518.0|453.0||1999-10-04|M.O.D. Transport Sales||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2210.0|2000-01-25|1||||||||||||
1260|626|515.0|453.0||1999-10-04|M.O.D. Ordnance Sales||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2210.0|2000-01-25|1||||||||||||
1261|626|497.0|431.0||1999-10-04|Business Consulting Services||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2210.0|2000-01-25|1||||||||||||
1262|626|536.0|431.0||1999-10-04|Systems Consulting Services||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2210.0|2000-01-25|1||||||||||||
1298|889||||1990-01-01|Vision Industries Agency||INT||||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2370.0|2000-02-03|1||||||||||||
1299|889||||1990-01-01|04-VSA Human Resources|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-02-03|3||||||||||||
1300|889||||1990-01-01|04-VSA Finance|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-02-03|3||||||||||||
1301|889||||1990-01-01|04-VSA Payroll|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-02-03|3||||||||||||
1302|889||||1990-01-01|04-VSA Accounts|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-02-03|3||||||||||||
1303|889||||1990-01-01|04-VSA M.I.S.|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-02-03|3||||||||||||
1304|889||||1990-01-01|04-VSA Operations|2001-07-02|INT||||||||||||||||||||||||||||2003-11-13|2047.0|2411628.0|2370.0|2000-02-03|3||||||||||||
1358|626||||1990-01-01|Alliance and Leicester||EXT||TP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2611.0|2000-03-14|1||||||||||||
1218|626|516.0|453.0||1999-10-04|M.O.D. Sales Department||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2210.0|2000-01-21|1||||||||||||
1219|626|512.0|454.0||1999-10-04|Internet Trading||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2210.0|2000-01-21|1||||||||||||
1220|626|511.0|454.0||1999-10-04|Internet Sales - Financial Services||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2210.0|2000-01-21|1||||||||||||
1221|626|510.0|454.0||1999-10-04|Internet Sales - Electrical White Goods||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2210.0|2000-01-21|1||||||||||||
1222|626|498.0|431.0||1999-10-04|Business Services Division||INT||DIV||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2210.0|2000-01-21|1||||||||||||
1378|202||||2000-01-01|ZXX|2001-07-18|INT||PLANT||||||||||||||||||||||||||2003-11-18|1003465.0|2422239.0|2999.0|2000-04-04|4||||||||||||
1475|1448||1280.0||1999-07-01|Progress Organization-wide||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1000354.0|2000-08-08|1||||||||||||
1616|202|1355.0|778.0||1999-01-01|Widget Service Center||INT||BU||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1384.0|2000-09-23|1||||||||||||
1496|1448||||1999-07-01|Blue Cross/Blue Shield||EXT||WC||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1000354.0|2000-08-09|1||||||||||||
1615|202|1354.0|451.0||1999-01-01|Widget Companies||INT||US_CRP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1384.0|2000-09-23|1||||||||||||
1381|202||754.0||2000-01-04|PR1||INT||||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|-1.0|2000-06-06|6||||||||||||
1382|202||755.0||2000-01-04|PR2||INT||||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|-1.0|2000-06-06|6||||||||||||
1383|202||756.0||2000-01-04|PR3||INT||||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|-1.0|2000-06-06|6||||||||||||
1384|202||757.0||2000-01-04|PR4||INT||||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|-1.0|2000-06-06|6||||||||||||
1385|202||653.0||2000-01-21|TW1-R&D Whse 1||INT||||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|-1.0|2000-06-06|1||||||||||||
1386|202||653.0||2000-01-21|TW2-R&D Whse 2||INT||||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|-1.0|2000-06-06|1||||||||||||
1428|888||10861.0||1950-01-01|Direction de la Production||INT||DIV||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|2610.0|2000-07-20|6||||||||||||
1387|202||653.0||2000-06-26|TR2 - Process Mfg R Plant 2||INT||||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|2936.0|2000-06-26|6||||||||||||
1407|202||653.0||2000-06-27|TW3 - R&D Whse 3||INT||||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2936.0|2000-06-27|1||||||||||||
1448|1448|5985.0|1280.0||1999-07-01|Progress Master||INT||BU||||||||||||||||||||||||||2007-01-31|1000354.0|4627194.0|1384.0|2000-08-08|6|301162.0|||||||||||
1449|202||1280.0||1999-07-01|Administration||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1384.0|2000-08-08|1||||||||||||
1468|1448|5986.0|1280.0||1999-07-01|Progress Administration||INT||DEP||||||||||||||||||||||||||2007-01-31|1000354.0|4627194.0|1000354.0|2000-08-08|8|301161.0|||||||||||
7327|1646||2079.0||1950-01-01|Child Support||EXT||TP||||||||||||||||||||||||||2006-11-26|1003594.0|4455865.0|1003594.0|2006-11-26|1||||||||||||
1469|1448|5960.0|1280.0||1999-07-01|Progress Finance||INT||DEP||||||||||||||||||||||||||2007-01-24|1000462.0|4611653.0|1000354.0|2000-08-08|2||||||||||||
1470|1448|5960.0|1280.0||1999-07-01|Progress Purchasing||INT||DEP||||||||||||||||||||||||||2007-01-24|1000462.0|4611653.0|1000354.0|2000-08-08|2||||||||||||
1471|1448|5946.0|1301.0||1999-07-01|Progress Warehouse||INT||DIV||||||||||||||||||||||||||2007-01-24|1000462.0|4611653.0|1000354.0|2000-08-08|3|301166.0|||||||||||
1472|1448|5962.0|1280.0||1999-07-01|Progress Information Services||INT||DEP||||||||||||||||||||||||||2007-01-24|1000462.0|4611653.0|1000354.0|2000-08-08|2||||||||||||
1473|1448|5956.0|1280.0||1999-07-01|Progress Special Org||INT||DEP||||||||||||||||||||||||||2007-01-24|1000462.0|4611653.0|1000354.0|2000-08-08|2||||||||||||
1474|1448|5961.0|1280.0||1999-07-01|Progress Human Resources||INT||DEP||||||||||||||||||||||||||2007-01-24|1000462.0|4611653.0|1000354.0|2000-08-08|2||||||||||||
5964|1668||||1951-01-01|PS HE Administrative Services||INT||||||||||||||||||||||||||||2005-01-25|2836.0|3056105.0|2836.0|2005-01-25|1||||||||||||
5965|1668||2100.0||1951-01-01|PS HE Department of Computer Science||INT|East Wing, First Floor|DEP||||||||||||||||||||||||||2005-01-25|2836.0|3056105.0|2836.0|2005-01-25|1||||||||||||
1515|1448||||1999-07-01|United Brotherhood of Computer Associates||EXT||TP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1000354.0|2000-08-09|1||||||||||||
1555|202||204.0||1999-01-01|Field Service||INT||DEP||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|1384.0|2000-08-29|8||||||||||||
1556|626||||2000-01-01|Vision Stores||INT||US_CRP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2611.0|2000-08-29|1||||||||||||
1557|626||||2000-01-01|Southern Region||INT||RHQ||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2611.0|2000-08-29|1||||||||||||
1558|626||||2000-01-01|Northern Region||INT||RHQ||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2611.0|2000-08-29|1||||||||||||
1559|626||||2000-01-01|Midland Region||INT||RHQ||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2611.0|2000-08-29|1||||||||||||
1560|626||||2000-01-01|London Store||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2611.0|2000-08-29|1||||||||||||
1561|626||||2000-01-01|Basingstoke Store||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2611.0|2000-08-29|1||||||||||||
1562|626||||2000-01-01|Reading Store||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2611.0|2000-08-29|1||||||||||||
1563|626||||2000-01-01|Southampton Store||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2611.0|2000-08-29|1||||||||||||
1564|626||||2000-01-01|Milton Keynes Store||INT||STR||||||||||||||||||||||||||2002-03-01|2611.0|1396410.0|2611.0|2000-08-29|2||||||||||||
1565|626||||2000-01-01|Northampton Store||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2611.0|2000-08-29|1||||||||||||
1566|626||||2000-01-01|Newcastle Store||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2611.0|2000-08-29|1||||||||||||
1567|626||||2000-01-01|Manchester Store||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2611.0|2000-08-29|1||||||||||||
1617|202|373.0|410.0||1998-01-01|Store #101||INT||BO||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2816.0|2000-09-26|1||||||||||||
1595|202||||1999-02-01|United Way||INT||TP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1384.0|2000-09-22|1||||||||||||
1618|202||410.0||1998-01-01|District 10||INT||RHQ||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2816.0|2000-09-26|1||||||||||||
1619|202||410.0||1998-01-01|Store #107||INT||BO||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|2816.0|2000-09-26|1||||||||||||
1408|888||10862.0||1950-01-01|Direction de la Communication||INT||DIV||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|2610.0|2000-07-11|6||||||||||||
1409|888||10862.0||1950-01-01|Département des Relations Publiques||INT||DIV||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|2610.0|2000-07-11|8||||||||||||
1410|888||10862.0||1950-01-01|Département Communication interne||INT||DEP||||||||||||||||||||||||||2004-12-13|-1.0|-1.0|2610.0|2000-07-11|7||||||||||||
1535|1448|5956.0|1280.0||1999-07-01|Progress Transit Agency||INT||DEP||||||||||||||||||||||||||2007-01-24|1000462.0|4611653.0|1000354.0|2000-08-17|2||||||||||||
1643|202||1996.0||2001-01-10|Phoenix Manufacturing||INT||PLANT||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1068.0|2001-01-10|1||||||||||||
1644|202||1997.0||2001-01-10|New Orleans Manufacturing||INT||PLANT||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1068.0|2001-01-10|1||||||||||||
1753|1448||||2000-01-01|Internal Revenue Service||EXT||TP||||||||||||||||||||||||||2001-02-22|1000354.0|742292.0|1000354.0|2001-02-22|1||||||||||||
1754|1448||||2000-01-01|MasterCard||EXT||TP||||||||||||||||||||||||||2001-02-22|1000354.0|742292.0|1000354.0|2001-02-22|1||||||||||||
1758|202||2355.0||2001-03-13|Vision Comms, San Francisco||INT||PLANT||||||||||||||||||||||||||2001-03-13|1001631.0|773639.0|1068.0|2001-03-13|2||||||||||||
1946|202||||1987-01-01|Aspen||||||||||||||||||||||||||||||2001-06-06|-1.0|-1.0|-1.0|2001-06-06|1||||||||||||
1947|202||||1987-01-01|Atlanta||||||||||||||||||||||||||||||2001-06-06|-1.0|-1.0|-1.0|2001-06-06|1||||||||||||
1948|202||||1987-01-01|Austin||||||||||||||||||||||||||||||2001-06-06|-1.0|-1.0|-1.0|2001-06-06|1||||||||||||
1949|202||||1987-01-01|Berwyn||||||||||||||||||||||||||||||2001-06-06|-1.0|-1.0|-1.0|2001-06-06|1||||||||||||
1950|202||||1987-01-01|Bethesda||||||||||||||||||||||||||||||2001-06-06|-1.0|-1.0|-1.0|2001-06-06|1||||||||||||
1951|202||||1987-01-01|Boston||||||||||||||||||||||||||||||2001-06-06|-1.0|-1.0|-1.0|2001-06-06|1||||||||||||
1620|911|3360.0|535.0||1990-01-01|710-EDV||INT||DIV||||||||||||||||||||||||||2003-08-01|2045.0|2256739.0|2045.0|2001-01-04|11||||||||||||
1621|911||535.0||1990-01-01|720-IT Software||INT||DEP||||||||||||||||||||||||||2003-08-01|2045.0|2256739.0|2045.0|2001-01-04|10||||||||||||
1622|911||2467.0||1990-01-01|731-IT Support||INT||DEP||||||||||||||||||||||||||2003-08-01|2045.0|2256739.0|2045.0|2001-01-04|10||||||||||||
1623|911||2467.0||1990-01-01|733-IT Support, funkt.||INT||SEC||||||||||||||||||||||||||2003-10-27|2045.0|2374215.0|2045.0|2001-01-04|15||||||||||||
1624|911||2467.0||1990-01-01|732-IT Support - technisch||INT||SEC||||||||||||||||||||||||||2003-08-01|2045.0|2256739.0|2045.0|2001-01-04|11||||||||||||
1649|1646||2079.0||1950-01-01|Support||INT||DIV||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1650|1646||2079.0||1950-01-01|Manufacturing||INT||DIV||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1651|1646||2079.0||1950-01-01|Factory A||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1652|1646||2083.0||1950-01-01|Factory B||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1653|1646||2079.0||1950-01-01|Warehouse||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1654|1646||2079.0||1950-01-01|Maintenance||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1655|1646||2079.0||1950-01-01|Finance||INT||DIV||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1656|1646||2079.0||1950-01-01|Accounting||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1657|1646||2079.0||1950-01-01|Human Resources||INT||DIV||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1658|1646||2079.0||1950-01-01|Legal||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1659|1646||2079.0||1950-01-01|Direct Sales||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1660|1646||2079.0||1950-01-01|Tele Sales||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1661|1646||2079.0||1950-01-01|Customer Relations||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1662|1646||2079.0||1950-01-01|Call Centre||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1663|1646||2079.0||1950-01-01|Purchasing||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1664|1646||2079.0||1950-01-01|Accounts Payable||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1665|1646||2079.0||1950-01-01|Accounts Receivable||INT||DEP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
1666|1646||2079.0||1950-01-01|Super Fund 1||EXT||TP||||||||||||||||||||||||||2001-02-11|-1.0|-1.0|1001365.0|2001-02-06|1||||||||||||
